lines,chars,tokens,comments,functions,max_nesting,comment_ratio,cwe,cve_id,instance_idx,code_type
30,752,99,5,2,3,0.16666666666666666,CWE-476,CVE-2022-1789,0,before_change
14,304,37,0,0,1,0.0,CWE-476,CVE-2023-1095,0,before_change
23,594,70,5,2,1,0.21739130434782608,CWE-476,CVE-2017-2634,0,before_change
83,2101,234,6,6,2,0.07228915662650602,CWE-476,CVE-2018-14614,0,before_change
77,2529,232,0,2,2,0.0,CWE-476,CVE-2018-14614,1,before_change
20,619,53,0,2,2,0.0,CWE-476,CVE-2022-3106,0,before_change
30,448,55,0,2,2,0.0,CWE-476,CVE-2019-10207,0,before_change
19,289,37,0,2,1,0.0,CWE-476,CVE-2019-10207,1,before_change
89,2286,238,3,2,4,0.033707865168539325,CWE-476,CVE-2019-10207,2,before_change
64,1189,151,4,2,3,0.0625,CWE-476,CVE-2019-10207,3,before_change
25,642,69,4,2,1,0.16,CWE-476,CVE-2019-15216,0,before_change
15,756,54,0,2,1,0.0,CWE-476,CVE-2022-3111,0,before_change
224,6359,647,7,8,3,0.03125,CWE-476,CVE-2022-0168,0,before_change
37,776,87,7,2,3,0.1891891891891892,CWE-476,CVE-2020-14356,0,before_change
123,3509,384,31,0,3,0.25203252032520324,CWE-476,CVE-2020-14356,1,before_change
7,143,14,0,2,1,0.0,CWE-476,CVE-2020-14356,2,before_change
19,516,68,4,0,1,0.21052631578947367,CWE-476,CVE-2020-14356,3,before_change
229,7378,652,7,2,4,0.03056768558951965,CWE-476,CVE-2023-32248,0,before_change
80,2029,203,2,2,1,0.025,CWE-476,CVE-2019-16231,0,before_change
67,1966,220,11,2,2,0.16417910447761194,CWE-476,CVE-2019-12881,0,before_change
23,545,61,0,0,2,0.0,CWE-476,CVE-2019-12614,0,before_change
16,525,54,0,2,1,0.0,CWE-476,CVE-2019-15217,0,before_change
132,3375,363,10,2,4,0.07575757575757576,CWE-476,CVE-2017-16914,0,before_change
48,1132,132,0,0,2,0.0,CWE-476,CVE-2021-3659,0,before_change
14,405,49,0,2,2,0.0,CWE-476,CVE-2023-2166,0,before_change
14,405,49,0,2,2,0.0,CWE-476,CVE-2023-2166,1,before_change
14,396,48,0,2,2,0.0,CWE-476,CVE-2023-2166,2,before_change
17,387,42,0,2,1,0.0,CWE-476,CVE-2023-2898,0,before_change
89,2170,239,3,2,3,0.033707865168539325,CWE-476,CVE-2017-16537,0,before_change
33,695,89,0,2,2,0.0,CWE-476,CVE-2016-8646,0,before_change
11,267,31,0,0,1,0.0,CWE-476,CVE-2021-30178,0,before_change
423,11326,1237,47,4,5,0.1111111111111111,CWE-476,CVE-2022-25258,0,before_change
61,1567,159,1,2,2,0.01639344262295082,CWE-476,CVE-2019-15221,0,before_change
71,1964,217,3,2,4,0.04225352112676056,CWE-476,CVE-2019-19037,0,before_change
4,86,8,0,2,1,0.0,CWE-476,CVE-2016-9313,0,before_change
34,711,81,0,2,3,0.0,CWE-476,CVE-2022-4127,0,before_change
69,1701,223,14,2,3,0.2028985507246377,CWE-476,CVE-2023-4385,0,before_change
39,990,101,0,2,2,0.0,CWE-476,CVE-2022-4128,0,before_change
77,2424,264,9,2,3,0.11688311688311688,CWE-476,CVE-2022-3112,0,before_change
16,463,50,0,2,1,0.0,CWE-476,CVE-2022-3112,1,before_change
15,433,50,5,2,1,0.3333333333333333,CWE-476,CVE-2022-1263,0,before_change
69,1855,206,19,2,2,0.2753623188405797,CWE-476,CVE-2016-3070,0,before_change
99,2873,322,28,2,2,0.2828282828282828,CWE-476,CVE-2016-3070,1,before_change
108,3010,303,1,2,3,0.009259259259259259,CWE-476,CVE-2019-19965,0,before_change
47,1487,172,6,2,2,0.1276595744680851,CWE-476,CVE-2019-19036,0,before_change
80,1751,190,6,0,3,0.075,CWE-476,CVE-2017-15274,0,before_change
151,3513,359,8,2,5,0.052980132450331126,CWE-476,CVE-2021-44879,0,before_change
19,427,48,0,2,2,0.0,CWE-476,CVE-2023-1583,0,before_change
28,688,78,1,2,2,0.03571428571428571,CWE-476,CVE-2023-1583,1,before_change
31,607,79,0,2,2,0.0,CWE-476,CVE-2023-3359,0,before_change
182,5021,516,19,0,3,0.1043956043956044,CWE-476,CVE-2019-16234,0,before_change
30,761,89,6,2,1,0.2,CWE-476,CVE-2018-1000200,0,before_change
42,1148,123,12,2,2,0.2857142857142857,CWE-476,CVE-2023-23005,0,before_change
123,2863,351,5,2,3,0.04065040650406504,CWE-476,CVE-2017-13686,0,before_change
15,308,32,1,2,1,0.06666666666666667,CWE-476,CVE-2022-1516,0,before_change
166,3643,364,15,4,3,0.09036144578313253,CWE-476,CVE-2017-15306,0,before_change
17,496,42,0,0,2,0.0,CWE-476,CVE-2019-15099,0,before_change
12,321,29,0,2,1,0.0,CWE-476,CVE-2019-15099,1,before_change
39,674,80,0,2,4,0.0,CWE-476,CVE-2023-23004,0,before_change
146,3870,431,14,2,3,0.0958904109589041,CWE-476,CVE-2017-15299,0,before_change
25,704,73,0,2,2,0.0,CWE-476,CVE-2018-14609,0,before_change
205,6093,588,27,4,4,0.13170731707317074,CWE-476,CVE-2021-38206,0,before_change
28,631,73,5,2,2,0.17857142857142858,CWE-476,CVE-2019-16229,0,before_change
59,1349,161,8,2,3,0.13559322033898305,CWE-476,CVE-2019-11810,0,before_change
111,2658,300,4,2,4,0.036036036036036036,CWE-476,CVE-2023-6176,0,before_change
66,1893,170,2,2,2,0.030303030303030304,CWE-476,CVE-2017-18241,0,before_change
23,617,61,0,2,2,0.0,CWE-476,CVE-2023-6679,0,before_change
88,2286,267,5,2,2,0.056818181818181816,CWE-476,CVE-2018-13094,0,before_change
159,5235,700,12,2,4,0.07547169811320754,CWE-476,CVE-2023-46862,0,before_change
26,993,131,9,2,3,0.34615384615384615,CWE-476,CVE-2017-5970,0,before_change
28,750,77,3,4,3,0.10714285714285714,CWE-476,CVE-2022-3114,0,before_change
56,1329,148,0,2,2,0.0,CWE-476,CVE-2023-23006,0,before_change
91,2108,322,2,2,4,0.02197802197802198,CWE-476,CVE-2023-28328,0,before_change
12,340,35,0,2,2,0.0,CWE-476,CVE-2019-15222,0,before_change
18,378,46,0,2,1,0.0,CWE-476,CVE-2018-7191,0,before_change
31,695,70,0,0,2,0.0,CWE-476,CVE-2022-3113,0,before_change
17,351,44,0,2,2,0.0,CWE-476,CVE-2019-15922,0,before_change
52,1230,165,0,4,4,0.0,CWE-476,CVE-2019-15922,1,before_change
22,480,53,0,0,2,0.0,CWE-476,CVE-2023-23000,0,before_change
62,1504,169,2,2,3,0.03225806451612903,CWE-476,CVE-2023-3355,0,before_change
75,1426,167,0,2,3,0.0,CWE-476,CVE-2020-35499,0,before_change
66,1610,150,3,2,2,0.045454545454545456,CWE-476,CVE-2017-8106,0,before_change
124,4868,421,42,2,2,0.3387096774193548,CWE-476,CVE-2017-8106,1,before_change
50,1178,137,9,0,3,0.18,CWE-476,CVE-2019-12382,0,before_change
126,3139,321,15,2,3,0.11904761904761904,CWE-476,CVE-2018-10322,0,before_change
36,743,84,0,2,1,0.0,CWE-476,CVE-2023-5972,0,before_change
34,936,98,2,2,2,0.058823529411764705,CWE-476,CVE-2018-10074,0,before_change
696,14655,1809,119,2,6,0.17097701149425287,CWE-476,CVE-2020-36558,0,before_change
17,417,50,0,2,2,0.0,CWE-476,CVE-2021-38200,0,before_change
120,3379,347,3,2,3,0.025,CWE-476,CVE-2023-23002,0,before_change
72,2102,219,7,2,2,0.09722222222222222,CWE-476,CVE-2022-0617,0,before_change
92,2319,279,7,2,4,0.07608695652173914,CWE-476,CVE-2018-14646,0,before_change
52,1461,149,0,2,3,0.0,CWE-476,CVE-2016-6327,0,before_change
78,1529,175,5,2,4,0.0641025641025641,CWE-476,CVE-2023-0394,0,before_change
10,251,24,0,2,1,0.0,CWE-476,CVE-2022-3115,0,before_change
135,3783,453,20,2,5,0.14814814814814814,CWE-476,CVE-2018-1065,0,before_change
131,3895,398,6,2,3,0.04580152671755725,CWE-476,CVE-2017-15102,0,before_change
26,686,76,6,2,1,0.23076923076923078,CWE-476,CVE-2019-12615,0,before_change
23,522,60,0,2,3,0.0,CWE-787,CVE-2017-18552,0,before_change
19,448,58,0,2,2,0.0,CWE-787,CVE-2021-42008,0,before_change
160,4003,426,24,2,3,0.15,CWE-787,CVE-2018-13095,0,before_change
101,2319,301,22,2,3,0.21782178217821782,CWE-787,CVE-2020-9391,0,before_change
50,1354,153,6,4,2,0.12,CWE-787,CVE-2020-9391,1,before_change
139,3333,384,23,0,4,0.16546762589928057,CWE-787,CVE-2020-9391,2,before_change
605,17240,2308,23,2,2,0.03801652892561983,CWE-787,CVE-2019-19816,0,before_change
48,1242,134,0,0,3,0.0,CWE-787,CVE-2019-19816,1,before_change
222,5826,624,12,8,5,0.05405405405405406,CWE-787,CVE-2019-19816,2,before_change
186,6076,713,16,4,5,0.08602150537634409,CWE-787,CVE-2019-19532,0,before_change
41,1071,139,1,2,2,0.024390243902439025,CWE-787,CVE-2019-19532,1,before_change
22,628,63,0,2,1,0.0,CWE-787,CVE-2019-19532,2,before_change
53,1444,184,0,2,2,0.0,CWE-787,CVE-2019-19532,3,before_change
34,914,118,1,2,3,0.029411764705882353,CWE-787,CVE-2019-19532,4,before_change
58,1526,189,0,2,2,0.0,CWE-787,CVE-2019-19532,5,before_change
117,3476,397,10,2,2,0.08547008547008547,CWE-787,CVE-2019-19532,6,before_change
26,771,97,2,2,1,0.07692307692307693,CWE-787,CVE-2019-19532,7,before_change
200,5301,599,24,2,5,0.12,CWE-787,CVE-2021-39685,0,before_change
58,1442,172,0,4,3,0.0,CWE-787,CVE-2021-39685,1,before_change
411,11020,1206,45,4,5,0.10948905109489052,CWE-787,CVE-2021-39685,2,before_change
51,1420,135,5,2,3,0.09803921568627451,CWE-787,CVE-2017-1000251,0,before_change
28,731,76,0,2,1,0.0,CWE-787,CVE-2017-1000251,1,before_change
72,1493,161,0,2,3,0.0,CWE-787,CVE-2017-1000251,2,before_change
111,2549,258,1,2,5,0.009009009009009009,CWE-787,CVE-2017-1000251,3,before_change
134,3797,392,12,0,5,0.08955223880597014,CWE-787,CVE-2017-1000251,4,before_change
76,1937,167,0,4,5,0.0,CWE-787,CVE-2017-1000251,5,before_change
22,499,54,0,2,2,0.0,CWE-787,CVE-2021-27365,0,before_change
40,851,94,0,2,2,0.0,CWE-787,CVE-2021-27365,1,before_change
23,570,66,0,2,2,0.0,CWE-787,CVE-2021-27365,2,before_change
10,307,32,0,2,1,0.0,CWE-787,CVE-2021-27365,3,before_change
26,697,81,0,2,2,0.0,CWE-787,CVE-2021-27365,4,before_change
97,2839,304,0,2,2,0.0,CWE-787,CVE-2021-27365,5,before_change
6,213,26,0,2,1,0.0,CWE-787,CVE-2021-27365,6,before_change
59,1622,152,2,2,5,0.03389830508474576,CWE-787,CVE-2018-10880,0,before_change
165,3317,383,12,0,5,0.07272727272727272,CWE-787,CVE-2018-12714,0,before_change
45,1181,144,0,2,4,0.0,CWE-787,CVE-2020-25212,0,before_change
36,727,92,0,0,2,0.0,CWE-787,CVE-2018-9518,0,before_change
34,1029,119,6,2,2,0.17647058823529413,CWE-787,CVE-2022-20369,0,before_change
23,581,69,1,2,3,0.043478260869565216,CWE-787,CVE-2022-20369,1,before_change
9,279,31,0,2,1,0.0,CWE-787,CVE-2022-20369,2,before_change
671,22490,2339,42,2,4,0.06259314456035768,CWE-787,CVE-2020-0465,0,before_change
7,223,29,0,2,1,0.0,CWE-787,CVE-2020-0465,1,before_change
187,5118,523,26,2,4,0.13903743315508021,CWE-787,CVE-2020-0465,2,before_change
27,740,94,0,2,1,0.0,CWE-787,CVE-2019-9456,0,before_change
36,1041,125,0,6,2,0.0,CWE-787,CVE-2019-9456,1,before_change
72,1495,178,3,2,4,0.041666666666666664,CWE-787,CVE-2022-4378,0,before_change
56,1027,118,2,0,2,0.03571428571428571,CWE-787,CVE-2022-4378,1,before_change
64,1410,184,14,2,2,0.21875,CWE-787,CVE-2021-33656,0,before_change
80,1430,169,0,2,2,0.0,CWE-787,CVE-2021-33656,1,before_change
62,1333,192,4,2,3,0.06451612903225806,CWE-787,CVE-2021-33656,2,before_change
64,2001,256,7,2,3,0.109375,CWE-787,CVE-2021-33655,0,before_change
202,5786,713,5,2,4,0.024752475247524754,CWE-787,CVE-2020-14390,0,before_change
19,511,63,0,2,2,0.0,CWE-787,CVE-2020-14390,1,before_change
6,124,13,0,2,1,0.0,CWE-787,CVE-2020-14390,2,before_change
109,2763,326,9,0,5,0.08256880733944955,CWE-787,CVE-2020-14390,3,before_change
53,1096,114,0,4,4,0.0,CWE-787,CVE-2020-14390,4,before_change
50,1368,171,0,2,2,0.0,CWE-787,CVE-2020-14390,5,before_change
33,902,118,3,2,2,0.09090909090909091,CWE-787,CVE-2020-14390,6,before_change
39,1005,121,0,2,3,0.0,CWE-787,CVE-2020-14390,7,before_change
90,1944,194,0,2,5,0.0,CWE-787,CVE-2020-14390,8,before_change
30,735,86,0,2,2,0.0,CWE-787,CVE-2020-14390,9,before_change
138,3398,364,13,2,3,0.09420289855072464,CWE-787,CVE-2020-14390,10,before_change
16,440,50,0,0,1,0.0,CWE-787,CVE-2020-14390,11,before_change
67,1717,205,0,2,2,0.0,CWE-787,CVE-2020-14390,12,before_change
152,4124,490,13,2,3,0.08552631578947369,CWE-787,CVE-2020-14390,13,before_change
807,21739,2072,23,20,6,0.028500619578686492,CWE-787,CVE-2022-47942,0,before_change
158,4076,408,2,2,5,0.012658227848101266,CWE-787,CVE-2022-47942,1,before_change
32,904,88,1,2,2,0.03125,CWE-787,CVE-2022-47942,2,before_change
74,2076,201,0,2,3,0.0,CWE-787,CVE-2022-47942,3,before_change
69,1717,183,2,2,2,0.028985507246376812,CWE-787,CVE-2022-47942,4,before_change
103,2060,254,10,0,3,0.0970873786407767,CWE-787,CVE-2022-48423,0,before_change
8,127,12,0,2,1,0.0,CWE-787,CVE-2018-5703,0,before_change
31,770,98,7,2,2,0.22580645161290322,CWE-787,CVE-2018-5703,1,before_change
4,120,15,0,2,1,0.0,CWE-787,CVE-2018-5703,2,before_change
4,94,10,0,0,1,0.0,CWE-787,CVE-2021-33909,0,before_change
114,3842,499,38,2,2,0.3333333333333333,CWE-787,CVE-2023-2124,0,before_change
30,793,90,7,2,2,0.23333333333333334,CWE-787,CVE-2023-4273,0,before_change
206,4621,470,13,4,5,0.06310679611650485,CWE-787,CVE-2023-4273,1,before_change
91,2188,235,9,2,2,0.0989010989010989,CWE-787,CVE-2020-12659,0,before_change
93,2383,267,6,2,3,0.06451612903225806,CWE-787,CVE-2022-2991,0,before_change
12,243,30,0,2,1,0.0,CWE-787,CVE-2022-2991,1,before_change
14,354,36,0,0,1,0.0,CWE-787,CVE-2020-14305,0,before_change
35,978,109,1,2,2,0.02857142857142857,CWE-787,CVE-2020-14305,1,before_change
39,1201,121,0,2,2,0.0,CWE-787,CVE-2020-14305,2,before_change
37,969,108,1,2,2,0.02702702702702703,CWE-787,CVE-2020-14305,3,before_change
25,643,75,0,2,2,0.0,CWE-787,CVE-2020-14305,4,before_change
41,933,105,1,2,2,0.024390243902439025,CWE-787,CVE-2020-14305,5,before_change
167,5234,503,1,4,6,0.005988023952095809,CWE-787,CVE-2012-3400,0,before_change
171,4435,456,22,2,5,0.1286549707602339,CWE-787,CVE-2022-21499,0,before_change
82,1900,247,10,2,4,0.12195121951219512,CWE-787,CVE-2023-2598,0,before_change
68,2120,202,3,2,2,0.04411764705882353,CWE-787,CVE-2023-0210,0,before_change
1031,31355,3145,89,2,4,0.0863239573229874,CWE-787,CVE-2018-10882,0,before_change
136,3647,435,32,2,4,0.23529411764705882,CWE-787,CVE-2018-10882,1,before_change
100,3677,395,8,2,3,0.08,CWE-787,CVE-2017-13166,0,before_change
89,3415,337,2,2,2,0.02247191011235955,CWE-787,CVE-2017-13166,1,before_change
94,3474,350,2,2,2,0.02127659574468085,CWE-787,CVE-2017-13166,2,before_change
335,7408,846,29,2,7,0.08656716417910448,CWE-787,CVE-2019-13631,0,before_change
49,1321,165,9,0,2,0.1836734693877551,CWE-787,CVE-2023-1073,0,before_change
173,4491,586,6,2,4,0.03468208092485549,CWE-787,CVE-2017-18551,0,before_change
124,3570,401,11,4,5,0.08870967741935484,CWE-787,CVE-2020-10742,0,before_change
92,2078,219,0,2,3,0.0,CWE-787,CVE-2020-10742,1,before_change
64,1462,158,0,2,2,0.0,CWE-787,CVE-2020-10742,2,before_change
121,3370,350,7,2,3,0.05785123966942149,CWE-787,CVE-2023-34319,0,before_change
67,1601,183,0,2,2,0.0,CWE-787,CVE-2017-17806,0,before_change
5,115,14,0,2,1,0.0,CWE-787,CVE-2017-17806,1,before_change
385,10703,1307,51,2,5,0.13246753246753246,CWE-787,CVE-2019-19332,0,before_change
31,954,93,5,2,2,0.16129032258064516,CWE-787,CVE-2023-5717,0,before_change
50,1380,138,8,2,2,0.16,CWE-787,CVE-2023-5717,1,before_change
53,1248,138,0,2,4,0.0,CWE-787,CVE-2018-14610,0,before_change
85,2244,299,5,2,2,0.058823529411764705,CWE-787,CVE-2022-36280,0,before_change
39,873,93,5,2,4,0.1282051282051282,CWE-787,CVE-2019-20636,0,before_change
59,1209,143,3,2,3,0.05084745762711865,CWE-787,CVE-2019-20636,1,before_change
16,472,59,2,2,2,0.125,CWE-787,CVE-2023-45863,0,before_change
15,267,34,0,0,1,0.0,CWE-787,CVE-2023-45863,1,before_change
63,1566,190,15,2,3,0.23809523809523808,CWE-787,CVE-2021-31916,0,before_change
32,783,93,5,2,2,0.15625,CWE-787,CVE-2018-5332,0,before_change
24,574,68,0,2,2,0.0,CWE-787,CVE-2018-16880,0,before_change
40,1092,117,3,2,2,0.075,CWE-787,CVE-2018-16880,1,before_change
43,1146,121,0,2,2,0.0,CWE-787,CVE-2018-16880,2,before_change
63,1576,196,0,2,2,0.0,CWE-787,CVE-2018-16880,3,before_change
98,2961,334,0,8,3,0.0,CWE-787,CVE-2022-1943,0,before_change
28,745,75,0,2,2,0.0,CWE-787,CVE-2022-3028,0,before_change
25,622,73,8,2,2,0.32,CWE-787,CVE-2020-0432,0,before_change
50,1235,150,17,2,2,0.34,CWE-787,CVE-2020-0432,1,before_change
123,2847,283,11,2,4,0.08943089430894309,CWE-787,CVE-2021-0935,0,before_change
29,746,97,1,2,3,0.034482758620689655,CWE-787,CVE-2017-1000363,0,before_change
7,170,23,0,2,1,0.0,CWE-787,CVE-2019-9162,0,before_change
17,414,56,1,2,2,0.058823529411764705,CWE-787,CVE-2019-9162,1,before_change
144,4338,496,13,2,3,0.09027777777777778,CWE-787,CVE-2022-0435,0,before_change
83,2341,276,8,2,2,0.0963855421686747,CWE-787,CVE-2022-0435,1,before_change
48,1057,111,0,2,4,0.0,CWE-787,CVE-2017-13216,0,before_change
61,1393,194,0,2,5,0.0,CWE-787,CVE-2023-35001,0,before_change
711,22631,1996,42,2,5,0.05907172995780591,CWE-787,CVE-2019-2214,0,before_change
42,1123,119,4,0,2,0.09523809523809523,CWE-787,CVE-2021-3489,0,before_change
153,3583,396,6,2,5,0.0392156862745098,CWE-787,CVE-2017-7308,0,before_change
84,2525,274,7,2,3,0.08333333333333333,CWE-787,CVE-2023-35788,0,before_change
215,5392,589,23,2,4,0.10697674418604651,CWE-787,CVE-2021-38166,0,before_change
13,347,32,0,2,1,0.0,CWE-787,CVE-2020-0429,0,before_change
35,1183,133,12,2,2,0.34285714285714286,CWE-787,CVE-2021-3490,0,before_change
34,1158,130,12,2,2,0.35294117647058826,CWE-787,CVE-2021-3490,1,before_change
29,977,105,7,2,2,0.2413793103448276,CWE-787,CVE-2021-3490,2,before_change
128,3027,343,2,2,3,0.015625,CWE-787,CVE-2023-31436,0,before_change
47,1248,162,10,0,3,0.2127659574468085,CWE-787,CVE-2019-11683,0,before_change
91,2160,231,4,2,2,0.04395604395604396,CWE-787,CVE-2021-22555,0,before_change
91,2167,231,4,2,2,0.04395604395604396,CWE-787,CVE-2021-22555,1,before_change
81,2633,286,3,2,2,0.037037037037037035,CWE-787,CVE-2021-0512,0,before_change
71,1726,210,6,2,5,0.08450704225352113,CWE-787,CVE-2018-11506,0,before_change
28,773,68,0,2,2,0.0,CWE-787,CVE-2020-14331,0,before_change
85,1869,222,6,2,2,0.07058823529411765,CWE-787,CVE-2020-0066,0,before_change
29,610,66,0,2,2,0.0,CWE-787,CVE-2020-25285,0,before_change
23,566,62,0,2,1,0.0,CWE-787,CVE-2020-25285,1,before_change
97,2198,243,6,2,3,0.061855670103092786,CWE-787,CVE-2019-8956,0,before_change
36,1034,107,6,2,3,0.16666666666666666,CWE-787,CVE-2020-12653,0,before_change
17,469,55,0,2,2,0.0,CWE-787,CVE-2023-3611,0,before_change
88,2099,237,1,2,3,0.011363636363636364,CWE-787,CVE-2022-3577,0,before_change
32,918,98,0,2,2,0.0,CWE-787,CVE-2023-2194,0,before_change
49,1446,144,3,2,2,0.061224489795918366,CWE-787,CVE-2017-0750,0,before_change
58,1371,142,1,2,3,0.017241379310344827,CWE-787,CVE-2018-1068,0,before_change
191,5098,515,8,2,3,0.041884816753926704,CWE-787,CVE-2017-7294,0,before_change
28,839,97,1,2,2,0.03571428571428571,CWE-787,CVE-2019-14821,0,before_change
20,652,73,8,2,1,0.4,CWE-787,CVE-2023-6931,0,before_change
6,200,16,0,2,1,0.0,CWE-787,CVE-2023-6931,1,before_change
16,364,45,1,2,1,0.0625,CWE-787,CVE-2022-1015,0,before_change
13,230,30,1,2,1,0.07692307692307693,CWE-787,CVE-2022-1015,1,before_change
78,1942,227,6,2,2,0.07692307692307693,CWE-787,CVE-2022-0995,0,before_change
88,2633,274,13,2,2,0.14772727272727273,CWE-787,CVE-2022-41674,0,before_change
22,460,57,1,2,1,0.045454545454545456,CWE-787,CVE-2021-4090,0,before_change
59,1426,144,0,2,3,0.0,CWE-787,CVE-2018-10881,0,before_change
50,1016,107,1,2,3,0.02,CWE-787,CVE-2021-43975,0,before_change
220,4225,495,0,2,4,0.0,CWE-787,CVE-2017-1000111,0,before_change
18,397,54,0,2,2,0.0,CWE-787,CVE-2021-42739,0,before_change
135,4105,474,4,2,4,0.02962962962962963,CWE-787,CVE-2021-42739,1,before_change
51,1036,122,1,2,2,0.0196078431372549,CWE-787,CVE-2023-28410,0,before_change
109,2964,312,5,2,4,0.045871559633027525,CWE-787,CVE-2020-8835,0,before_change
59,1868,209,8,2,2,0.13559322033898305,CWE-787,CVE-2018-10878,0,before_change
20,455,49,2,2,1,0.1,CWE-787,CVE-2016-9755,0,before_change
14,435,51,0,2,2,0.0,CWE-787,CVE-2019-19319,0,before_change
82,2412,211,4,2,3,0.04878048780487805,CWE-787,CVE-2020-12654,0,before_change
30,587,78,1,2,3,0.03333333333333333,CWE-787,CVE-2021-3612,0,before_change
129,3405,356,7,4,6,0.05426356589147287,CWE-787,CVE-2021-28660,0,before_change
46,1392,159,1,2,2,0.021739130434782608,CWE-787,CVE-2019-9500,0,before_change
34,738,83,1,2,3,0.029411764705882353,CWE-787,CVE-2018-16276,0,before_change
31,545,70,1,0,2,0.03225806451612903,CWE-787,CVE-2020-10942,0,before_change
8,212,28,0,2,1,0.0,CWE-787,CVE-2021-4093,0,before_change
84,2270,197,4,4,4,0.047619047619047616,CWE-787,CVE-2023-21255,0,before_change
32,681,68,1,2,2,0.03125,CWE-787,CVE-2018-9385,0,before_change
116,2287,277,34,2,3,0.29310344827586204,CWE-787,CVE-2020-11565,0,before_change
