cwe,cve_id,lines,chars,functions_detected,calls_detected,variables_detected,pointers_detected,arrays_detected,conditionals_detected,loops_detected,ast_success,vulnerability_indicators,indicator_count
CWE-416,CVE-2019-25044,53,1087,1,9,4,17,0,5,0,True,['pointer_operations'],1
CWE-416,CVE-2019-25044,36,973,1,16,1,9,0,1,0,True,['pointer_operations'],1
CWE-416,CVE-2019-25044,27,770,1,4,1,4,0,1,0,True,['pointer_operations'],1
CWE-416,CVE-2019-25044,9,222,1,2,3,1,0,0,0,True,['pointer_operations'],1
CWE-416,CVE-2020-36387,6,159,1,2,2,0,0,0,0,True,[],0
CWE-416,CVE-2020-36387,32,943,1,9,3,17,0,2,0,True,['pointer_operations'],1
CWE-416,CVE-2020-36387,15,332,1,3,1,4,0,2,0,True,['pointer_operations'],1
CWE-416,CVE-2020-36387,9,233,1,3,3,1,0,1,0,True,['pointer_operations'],1
CWE-416,CVE-2020-36387,16,387,1,7,2,10,0,1,0,True,['pointer_operations'],1
CWE-416,CVE-2020-36387,28,761,1,13,4,19,0,3,0,True,['pointer_operations'],1
CWE-416,CVE-2014-0100,45,1234,0,14,6,33,1,2,0,True,"['pointer_operations', 'array_operations']",2
CWE-416,CVE-2022-3424,44,1083,1,11,4,12,0,6,0,True,['pointer_operations'],1
CWE-416,CVE-2022-3424,46,1160,1,9,2,21,1,5,0,True,"['pointer_operations', 'array_operations']",2
CWE-416,CVE-2022-3424,47,1226,1,21,3,13,0,4,0,True,['pointer_operations'],1
CWE-416,CVE-2021-43057,13,346,1,5,3,3,0,0,0,True,['pointer_operations'],1
CWE-416,CVE-2021-43057,6,204,1,3,1,1,0,0,0,True,['pointer_operations'],1
CWE-416,CVE-2021-43057,17,340,1,4,5,2,0,2,0,True,['pointer_operations'],1
CWE-416,CVE-2019-19377,125,2768,1,23,10,30,1,13,2,True,"['pointer_operations', 'array_operations']",2
CWE-416,CVE-2023-1281,191,4645,1,35,15,97,12,34,2,True,"['pointer_operations', 'array_operations']",2
CWE-416,CVE-2018-21008,23,461,1,6,3,5,1,1,1,True,"['pointer_operations', 'array_operations']",2
CWE-416,CVE-2021-38204,130,3340,1,24,9,57,0,12,1,True,['pointer_operations'],1
CWE-416,CVE-2021-38204,24,575,1,5,3,8,0,2,0,True,['pointer_operations'],1
CWE-416,CVE-2022-3523,38,900,1,8,3,11,0,6,0,True,['pointer_operations'],1
CWE-416,CVE-2022-3523,84,2384,1,22,11,45,0,6,0,True,['pointer_operations'],1
CWE-416,CVE-2022-3523,186,4914,1,52,11,42,0,22,0,True,['pointer_operations'],1
CWE-416,CVE-2022-3523,67,1430,1,20,8,9,6,8,2,True,"['pointer_operations', 'array_operations']",2
CWE-416,CVE-2022-3523,76,2075,1,14,7,20,8,9,1,True,"['pointer_operations', 'array_operations']",2
CWE-416,CVE-2022-3523,18,429,1,5,3,0,0,2,0,True,[],0
CWE-416,CVE-2022-3523,59,1431,1,14,7,22,0,5,1,True,['pointer_operations'],1
CWE-416,CVE-2022-3523,315,9239,1,106,10,70,0,41,0,True,['pointer_operations'],1
CWE-416,CVE-2022-3523,24,579,1,3,3,3,0,2,1,True,['pointer_operations'],1
CWE-416,CVE-2022-3523,61,1664,1,25,6,38,0,4,2,True,['pointer_operations'],1
CWE-416,CVE-2022-3523,80,2122,1,26,8,39,0,12,0,True,['pointer_operations'],1
CWE-416,CVE-2022-3523,53,1080,1,9,6,22,0,6,0,True,['pointer_operations'],1
CWE-416,CVE-2022-3523,25,556,1,3,4,4,0,2,0,True,['pointer_operations'],1
CWE-416,CVE-2022-3523,11,298,1,1,2,7,0,1,0,True,['pointer_operations'],1
CWE-416,CVE-2022-3523,78,1925,1,22,7,32,0,8,1,True,['pointer_operations'],1
CWE-416,CVE-2022-3523,36,937,1,5,2,29,0,6,0,True,['pointer_operations'],1
CWE-416,CVE-2021-20292,24,658,0,3,3,19,0,3,0,True,['pointer_operations'],1
CWE-416,CVE-2021-20292,12,275,1,4,2,0,0,1,0,True,[],0
CWE-416,CVE-2021-20292,15,376,1,5,3,4,0,1,0,True,['pointer_operations'],1
CWE-416,CVE-2022-20409,14,369,1,2,2,12,0,2,0,True,['pointer_operations'],1
CWE-416,CVE-2022-20409,38,901,1,17,3,29,0,3,0,True,['pointer_operations'],1
CWE-416,CVE-2022-20409,19,381,1,7,2,5,0,2,0,True,['pointer_operations'],1
CWE-416,CVE-2022-20409,33,1211,1,23,8,13,1,1,1,True,"['pointer_operations', 'array_operations']",2
CWE-416,CVE-2022-20409,14,277,1,4,2,5,0,2,0,True,['pointer_operations'],1
CWE-416,CVE-2022-20409,47,1320,1,15,5,17,1,8,0,True,"['pointer_operations', 'array_operations']",2
CWE-416,CVE-2022-20409,8,252,1,2,2,6,0,1,0,True,['pointer_operations'],1
CWE-416,CVE-2022-20409,21,579,1,6,3,19,0,3,0,True,['pointer_operations'],1
CWE-416,CVE-2022-20409,33,916,1,16,3,28,0,4,0,True,['pointer_operations'],1
CWE-416,CVE-2022-20409,77,1933,1,20,7,43,3,10,0,True,"['pointer_operations', 'array_operations']",2
CWE-416,CVE-2022-20409,12,337,1,7,2,13,0,1,0,True,['pointer_operations'],1
CWE-416,CVE-2023-4244,305,9303,1,158,9,196,0,26,1,True,['pointer_operations'],1
CWE-416,CVE-2023-4244,42,1048,1,13,8,13,2,6,1,True,"['pointer_operations', 'array_operations']",2
CWE-416,CVE-2022-1195,34,702,1,9,2,14,0,2,0,True,['pointer_operations'],1
CWE-416,CVE-2022-2938,6,157,1,1,2,4,0,0,0,True,['pointer_operations'],1
CWE-416,CVE-2022-2938,28,613,1,10,6,9,0,3,0,True,['pointer_operations'],1
CWE-416,CVE-2022-2938,7,195,1,2,3,3,0,0,0,True,['pointer_operations'],1
CWE-416,CVE-2022-2938,29,607,1,9,5,10,0,3,0,True,['pointer_operations'],1
CWE-416,CVE-2022-2938,32,732,1,9,5,9,1,4,0,True,"['pointer_operations', 'array_operations']",2
CWE-416,CVE-2017-8824,48,1180,1,15,5,17,0,6,0,True,['pointer_operations'],1
CWE-416,CVE-2022-1048,25,677,1,8,2,7,0,3,0,True,['pointer_operations'],1
CWE-416,CVE-2022-1048,99,2696,1,21,8,44,2,16,3,True,"['pointer_operations', 'array_operations']",2
CWE-416,CVE-2022-32250,29,617,0,4,4,11,0,5,0,True,['pointer_operations'],1
CWE-416,CVE-2017-17975,57,1311,1,14,5,19,3,5,0,True,"['pointer_operations', 'array_operations']",2
CWE-416,CVE-2019-11810,59,1349,1,11,2,23,4,3,3,True,"['pointer_operations', 'array_operations']",2
CWE-416,CVE-2018-11412,33,784,1,9,3,18,0,4,0,True,['pointer_operations'],1
CWE-416,CVE-2022-1976,43,1051,1,22,3,27,0,4,0,True,['pointer_operations'],1
CWE-416,CVE-2022-1976,66,1723,1,17,6,31,0,12,1,True,['pointer_operations'],1
CWE-416,CVE-2022-1976,76,1795,1,20,3,49,0,8,0,True,['pointer_operations'],1
CWE-416,CVE-2018-20836,13,428,1,4,3,10,0,1,0,True,['pointer_operations'],1
CWE-416,CVE-2019-25045,64,1247,1,2,1,9,8,7,1,True,"['pointer_operations', 'array_operations']",2
CWE-416,CVE-2019-25045,45,1180,1,4,4,32,0,9,0,True,['pointer_operations'],1
CWE-416,CVE-2019-25045,14,436,1,7,2,4,2,0,2,True,"['pointer_operations', 'array_operations']",2
CWE-416,CVE-2023-1079,13,362,1,4,2,7,0,0,0,True,['pointer_operations'],1
CWE-416,CVE-2023-1079,18,524,1,5,3,8,1,2,0,True,"['pointer_operations', 'array_operations']",2
CWE-416,CVE-2021-3543,42,877,1,9,6,9,0,3,0,True,['pointer_operations'],1
CWE-416,CVE-2019-15220,16,344,1,7,3,4,0,1,0,True,['pointer_operations'],1
CWE-416,CVE-2019-15220,74,2048,1,12,5,39,1,4,1,True,"['pointer_operations', 'array_operations']",2
CWE-416,CVE-2019-15220,37,755,1,8,5,13,0,4,0,True,['pointer_operations'],1
CWE-416,CVE-2014-2568,96,2553,1,27,9,28,0,12,0,True,['pointer_operations'],1
CWE-416,CVE-2014-2568,221,6433,0,70,18,85,0,33,0,True,['pointer_operations'],1
CWE-416,CVE-2019-11815,26,850,1,12,6,24,0,2,0,True,['pointer_operations'],1
CWE-416,CVE-2019-3896,30,506,1,3,4,8,2,1,3,True,"['pointer_operations', 'array_operations']",2
CWE-416,CVE-2014-4653,60,1634,1,7,6,35,2,11,0,True,"['pointer_operations', 'array_operations']",2
CWE-416,CVE-2014-4653,33,913,1,7,5,21,1,3,0,True,"['pointer_operations', 'array_operations']",2
CWE-416,CVE-2014-4653,41,1052,1,11,3,33,0,4,1,True,['pointer_operations'],1
CWE-416,CVE-2014-4653,48,1132,1,12,3,29,0,6,1,True,['pointer_operations'],1
CWE-416,CVE-2019-19526,123,3008,1,29,13,49,1,10,1,True,"['pointer_operations', 'array_operations']",2
CWE-416,CVE-2022-3586,143,3334,1,38,15,62,12,25,2,True,"['pointer_operations', 'array_operations']",2
CWE-416,CVE-2019-15214,59,1543,1,19,2,37,1,4,0,True,"['pointer_operations', 'array_operations']",2
CWE-416,CVE-2020-29660,58,1436,1,25,3,36,0,8,0,True,['pointer_operations'],1
CWE-416,CVE-2020-29660,45,1195,1,21,4,9,0,3,0,True,['pointer_operations'],1
CWE-416,CVE-2020-29660,23,696,1,12,1,21,0,1,0,True,['pointer_operations'],1
CWE-416,CVE-2020-29660,12,353,1,2,3,4,0,2,0,True,['pointer_operations'],1
CWE-416,CVE-2023-5197,79,2023,1,25,12,23,6,12,0,True,"['pointer_operations', 'array_operations']",2
CWE-416,CVE-2023-5197,77,1987,1,31,11,19,11,14,0,True,"['pointer_operations', 'array_operations']",2
CWE-416,CVE-2023-5197,71,1397,1,20,9,24,0,13,0,True,['pointer_operations'],1
CWE-416,CVE-2023-5197,232,5941,1,72,20,81,34,43,2,True,"['pointer_operations', 'array_operations']",2
CWE-416,CVE-2023-5197,51,1377,1,24,13,40,0,2,0,True,['pointer_operations'],1
CWE-416,CVE-2020-10690,97,2432,0,35,5,55,0,12,0,True,['pointer_operations'],1
CWE-416,CVE-2020-10690,25,427,1,4,3,14,0,3,0,True,['pointer_operations'],1
CWE-416,CVE-2020-10690,10,189,1,4,1,9,0,0,0,True,['pointer_operations'],1
CWE-416,CVE-2020-10690,14,265,1,1,4,8,0,1,0,True,['pointer_operations'],1
CWE-416,CVE-2021-4154,84,2176,1,16,5,29,1,14,1,True,"['pointer_operations', 'array_operations']",2
CWE-416,CVE-2019-2025,36,884,0,3,4,12,0,3,1,True,"['buffer_variables', 'pointer_operations']",2
CWE-416,CVE-2019-2025,434,13081,1,107,18,190,3,48,1,True,"['buffer_variables', 'pointer_operations', 'array_operations']",3
CWE-416,CVE-2019-2025,603,19521,1,134,37,289,0,55,2,True,['pointer_operations'],1
CWE-416,CVE-2019-2025,162,5244,0,46,13,41,0,15,3,True,"['buffer_variables', 'pointer_operations']",2
CWE-416,CVE-2016-9120,103,2152,1,24,9,38,0,13,0,True,['pointer_operations'],1
CWE-416,CVE-2016-9120,11,235,1,3,2,7,0,0,0,True,['pointer_operations'],1
CWE-416,CVE-2016-9120,13,300,0,5,2,6,0,2,0,True,['pointer_operations'],1
CWE-416,CVE-2016-9120,17,392,1,7,2,7,0,1,0,True,['pointer_operations'],1
CWE-416,CVE-2023-1118,15,385,1,9,2,7,0,0,0,True,['pointer_operations'],1
CWE-416,CVE-2023-35823,5,75,1,0,1,0,0,0,0,True,[],0
CWE-416,CVE-2023-35823,9,293,1,5,1,12,0,1,0,True,['pointer_operations'],1
CWE-416,CVE-2021-23134,118,2689,1,25,8,49,0,13,0,True,['pointer_operations'],1
CWE-416,CVE-2022-3176,22,626,1,5,5,7,0,3,0,True,['pointer_operations'],1
CWE-416,CVE-2022-3176,10,299,1,4,3,2,0,2,0,True,['pointer_operations'],1
CWE-416,CVE-2022-3176,9,230,1,3,2,9,0,0,0,True,['pointer_operations'],1
CWE-416,CVE-2016-10200,58,1511,1,17,5,25,0,8,0,True,['pointer_operations'],1
CWE-416,CVE-2016-10200,101,2452,1,25,8,30,0,13,0,True,['pointer_operations'],1
CWE-416,CVE-2022-33981,181,4708,1,45,4,42,21,26,0,True,"['unsafe_functions', 'pointer_operations', 'array_operations']",3
CWE-416,CVE-2022-20158,274,7248,1,71,17,189,0,39,1,True,['pointer_operations'],1
CWE-416,CVE-2022-20158,142,3691,1,24,8,53,0,17,0,True,"['unsafe_functions', 'pointer_operations']",2
CWE-416,CVE-2023-3390,227,5811,1,69,20,78,34,43,2,True,"['pointer_operations', 'array_operations']",2
CWE-416,CVE-2018-20976,7,139,1,2,2,0,0,0,0,True,[],0
CWE-416,CVE-2018-20976,18,366,1,11,2,2,0,0,0,True,['pointer_operations'],1
CWE-416,CVE-2018-20976,179,4210,1,43,7,50,0,23,0,True,['pointer_operations'],1
CWE-416,CVE-2019-19530,385,11242,1,93,23,259,8,50,4,True,"['buffer_variables', 'unsafe_functions', 'pointer_operations', 'array_operations']",4
CWE-416,CVE-2020-14351,109,3320,1,29,6,51,0,6,0,True,['pointer_operations'],1
CWE-416,CVE-2021-29657,102,2821,1,22,4,142,6,8,0,True,"['pointer_operations', 'array_operations']",2
CWE-416,CVE-2021-29657,19,417,1,6,2,8,0,1,0,True,['pointer_operations'],1
CWE-416,CVE-2017-17052,50,1171,0,18,3,33,0,3,0,True,['pointer_operations'],1
CWE-416,CVE-2023-3609,56,1308,1,12,9,13,6,10,0,True,"['pointer_operations', 'array_operations']",2
CWE-416,CVE-2019-19448,50,1630,1,14,8,16,0,5,0,True,['pointer_operations'],1
CWE-416,CVE-2019-19447,80,2026,1,33,6,16,0,13,0,True,['pointer_operations'],1
CWE-416,CVE-2023-3141,27,682,1,11,3,16,0,1,1,True,['pointer_operations'],1
CWE-416,CVE-2021-0342,274,6906,1,101,22,107,1,47,0,True,"['pointer_operations', 'array_operations']",2
CWE-416,CVE-2022-1419,19,448,0,6,4,6,0,2,0,True,['pointer_operations'],1
CWE-416,CVE-2015-8963,23,512,1,7,4,8,0,2,0,True,['pointer_operations'],1
CWE-416,CVE-2015-8963,15,416,1,7,2,9,0,1,0,True,['pointer_operations'],1
CWE-416,CVE-2020-27784,17,426,1,3,3,8,0,0,0,True,['pointer_operations'],1
CWE-416,CVE-2020-27784,11,278,1,5,3,6,0,0,0,True,['pointer_operations'],1
CWE-416,CVE-2020-27784,55,1477,0,18,3,61,0,2,0,True,['pointer_operations'],1
CWE-416,CVE-2019-18683,65,1894,1,23,5,71,0,5,3,True,['pointer_operations'],1
CWE-416,CVE-2019-18683,24,634,1,9,3,22,0,1,1,True,['pointer_operations'],1
CWE-416,CVE-2019-18683,65,1894,1,23,5,71,0,5,3,True,['pointer_operations'],1
CWE-416,CVE-2019-18683,87,2763,1,11,2,24,0,6,1,True,['pointer_operations'],1
CWE-416,CVE-2019-18683,101,3280,1,14,2,40,0,6,1,True,['pointer_operations'],1
CWE-416,CVE-2019-18683,98,3172,1,11,2,38,0,7,1,True,['pointer_operations'],1
CWE-416,CVE-2018-5344,28,661,1,6,2,11,0,4,0,True,['pointer_operations'],1
CWE-416,CVE-2020-0429,52,1274,1,13,4,24,1,3,1,True,"['pointer_operations', 'array_operations']",2
CWE-416,CVE-2018-14625,39,931,1,11,6,24,1,5,0,True,"['pointer_operations', 'array_operations']",2
CWE-416,CVE-2018-14625,10,215,0,3,1,2,0,0,0,True,['pointer_operations'],1
CWE-416,CVE-2018-14625,32,897,1,16,4,21,0,0,1,True,['pointer_operations'],1
CWE-416,CVE-2018-14625,23,570,1,8,3,18,0,2,0,True,['pointer_operations'],1
CWE-416,CVE-2018-14625,25,587,1,4,2,4,0,3,0,True,['pointer_operations'],1
CWE-416,CVE-2022-2586,17,417,0,3,5,0,0,2,0,True,[],0
CWE-416,CVE-2023-3812,52,1083,0,13,6,12,1,5,1,True,"['pointer_operations', 'array_operations']",2
CWE-416,CVE-2023-0469,48,1192,1,13,5,17,0,9,0,True,['pointer_operations'],1
CWE-416,CVE-2023-4206,100,2259,1,24,16,51,5,14,2,True,"['pointer_operations', 'array_operations']",2
CWE-416,CVE-2023-6111,31,697,0,8,4,5,0,4,0,True,['pointer_operations'],1
CWE-416,CVE-2019-15292,4,120,1,1,0,1,0,0,0,True,['pointer_operations'],1
CWE-416,CVE-2019-15292,4,87,1,1,0,1,0,0,0,True,['pointer_operations'],1
CWE-416,CVE-2019-9003,9,174,1,3,1,4,0,0,0,True,['pointer_operations'],1
CWE-416,CVE-2019-9003,5,130,1,2,2,0,0,0,0,True,[],0
CWE-416,CVE-2023-20928,65,1616,1,21,4,35,3,5,3,True,"['buffer_variables', 'pointer_operations', 'array_operations']",3
CWE-416,CVE-2023-20928,12,249,0,1,2,2,0,1,0,True,['pointer_operations'],1
CWE-416,CVE-2023-20928,20,492,1,6,2,3,0,3,0,True,['pointer_operations'],1
CWE-416,CVE-2023-20928,14,406,1,1,2,3,0,1,0,True,['pointer_operations'],1
CWE-416,CVE-2023-20928,130,3010,1,26,8,34,4,17,3,True,"['pointer_operations', 'array_operations']",2
CWE-416,CVE-2021-32606,83,1840,1,8,4,30,0,17,0,True,"['unsafe_functions', 'pointer_operations']",2
CWE-416,CVE-2021-32606,98,2132,1,15,10,57,0,18,0,True,['pointer_operations'],1
CWE-416,CVE-2019-11811,170,4200,1,29,3,112,4,15,1,True,"['pointer_operations', 'array_operations']",2
CWE-416,CVE-2019-11811,51,1101,1,3,2,16,0,3,2,True,['pointer_operations'],1
CWE-416,CVE-2019-11811,70,1638,1,5,2,23,0,4,1,True,['pointer_operations'],1
CWE-416,CVE-2022-4379,35,875,1,11,3,16,0,3,0,True,['pointer_operations'],1
CWE-416,CVE-2021-29266,5,113,1,1,1,2,0,1,0,True,['pointer_operations'],1
CWE-416,CVE-2018-16882,89,3164,1,26,4,45,0,10,0,True,['pointer_operations'],1
CWE-416,CVE-2023-1193,17,450,1,4,3,14,0,2,0,True,['pointer_operations'],1
CWE-416,CVE-2023-1193,23,539,1,8,3,20,0,4,0,True,['pointer_operations'],1
CWE-416,CVE-2023-1193,32,1006,1,6,4,38,0,1,0,True,"['unsafe_functions', 'pointer_operations']",2
CWE-416,CVE-2020-27675,26,526,1,5,0,0,5,4,0,True,['array_operations'],1
CWE-416,CVE-2020-27675,8,226,1,4,0,0,3,2,0,True,['array_operations'],1
CWE-416,CVE-2020-27675,16,345,1,6,2,2,0,0,1,True,['pointer_operations'],1
CWE-416,CVE-2020-27675,7,148,1,2,0,1,0,1,0,True,['pointer_operations'],1
CWE-416,CVE-2023-2162,52,1357,1,11,8,19,0,5,0,True,['pointer_operations'],1
CWE-416,CVE-2022-3239,297,8029,1,50,10,168,9,38,4,True,"['pointer_operations', 'array_operations']",2
CWE-416,CVE-2023-1192,462,10925,0,95,20,238,0,70,0,True,['pointer_operations'],1
CWE-416,CVE-2023-1670,13,238,1,4,2,3,0,0,0,True,['pointer_operations'],1
CWE-416,CVE-2017-16527,11,259,1,6,1,7,0,1,0,True,['pointer_operations'],1
CWE-416,CVE-2021-39656,90,2234,1,14,6,44,0,15,0,True,"['buffer_variables', 'pointer_operations']",2
CWE-416,CVE-2018-20856,35,786,1,7,1,19,0,5,0,True,['pointer_operations'],1
CWE-416,CVE-2017-11176,123,2749,1,29,5,45,0,18,0,True,['pointer_operations'],1
CWE-416,CVE-2020-27067,79,1793,1,23,9,27,0,4,0,True,"['unsafe_functions', 'pointer_operations']",2
CWE-416,CVE-2020-27067,5,130,1,2,0,1,0,0,0,True,['pointer_operations'],1
CWE-416,CVE-2020-27067,10,271,1,7,3,6,0,0,0,True,['pointer_operations'],1
CWE-416,CVE-2020-29569,76,1839,1,21,6,43,3,6,3,True,"['pointer_operations', 'array_operations']",2
CWE-416,CVE-2019-19966,8,133,1,3,0,0,0,0,0,True,[],0
CWE-416,CVE-2019-7221,42,1224,1,14,2,54,0,5,0,True,['pointer_operations'],1
CWE-416,CVE-2022-20421,31,805,1,9,7,3,0,3,0,True,['pointer_operations'],1
CWE-416,CVE-2023-2513,23,683,1,9,6,8,0,3,0,True,['pointer_operations'],1
CWE-416,CVE-2023-2513,27,825,1,8,5,26,0,4,0,True,['pointer_operations'],1
CWE-416,CVE-2014-0131,196,4323,0,66,15,37,0,18,3,True,['pointer_operations'],1
CWE-416,CVE-2017-16939,50,1150,1,5,7,14,2,9,0,True,"['pointer_operations', 'array_operations']",2
CWE-416,CVE-2017-16939,8,229,1,2,3,4,1,0,0,True,"['pointer_operations', 'array_operations']",2
CWE-416,CVE-2017-16939,23,615,1,4,4,16,4,1,0,True,"['pointer_operations', 'array_operations']",2
CWE-416,CVE-2017-15265,39,1197,1,4,5,39,0,7,0,True,['pointer_operations'],1
CWE-416,CVE-2017-15265,48,1393,0,14,4,38,0,6,0,True,"['unsafe_functions', 'pointer_operations']",2
CWE-416,CVE-2018-10879,93,2866,1,30,7,11,0,16,1,True,['pointer_operations'],1
CWE-416,CVE-2023-32269,16,341,1,5,2,6,0,1,0,True,['pointer_operations'],1
CWE-416,CVE-2023-0030,79,2400,1,10,8,36,3,6,3,True,"['pointer_operations', 'array_operations']",2
CWE-416,CVE-2023-0030,29,609,1,10,4,28,0,4,0,True,['pointer_operations'],1
CWE-416,CVE-2023-0030,86,2241,1,23,11,51,0,11,0,True,['pointer_operations'],1
CWE-416,CVE-2023-0030,137,3857,1,33,12,59,1,20,3,True,"['pointer_operations', 'array_operations']",2
CWE-416,CVE-2020-8648,42,969,1,17,5,11,0,3,1,True,['pointer_operations'],1
CWE-416,CVE-2020-8648,157,4026,1,47,5,37,3,25,4,True,"['pointer_operations', 'array_operations']",2
CWE-416,CVE-2023-35826,18,449,1,9,2,12,0,1,0,True,['pointer_operations'],1
CWE-416,CVE-2023-1611,35,988,1,14,4,20,0,5,1,True,['pointer_operations'],1
CWE-416,CVE-2021-3347,180,4671,1,28,7,50,0,13,1,True,['pointer_operations'],1
CWE-416,CVE-2021-3347,160,4209,1,31,9,53,0,17,0,True,['pointer_operations'],1
CWE-416,CVE-2021-3347,44,1264,1,4,3,12,0,5,0,True,['pointer_operations'],1
CWE-416,CVE-2023-26606,81,1588,1,12,16,23,1,13,2,True,"['pointer_operations', 'array_operations']",2
CWE-416,CVE-2020-27820,16,353,1,7,4,5,0,0,0,True,['pointer_operations'],1
CWE-416,CVE-2019-19813,222,5826,0,48,16,72,10,28,0,True,"['pointer_operations', 'array_operations']",2
CWE-416,CVE-2023-3776,37,838,1,6,7,10,7,7,0,True,"['pointer_operations', 'array_operations']",2
CWE-416,CVE-2017-6346,94,2305,1,24,6,71,0,13,0,True,['pointer_operations'],1
CWE-416,CVE-2017-6346,23,417,1,9,3,12,0,3,0,True,['pointer_operations'],1
CWE-416,CVE-2019-19319,14,435,1,3,3,7,0,1,0,True,['pointer_operations'],1
CWE-416,CVE-2019-19319,39,998,1,18,5,5,0,8,1,True,['pointer_operations'],1
CWE-416,CVE-2020-25656,121,3075,1,19,7,10,16,21,5,True,"['unsafe_functions', 'pointer_operations', 'array_operations']",3
CWE-416,CVE-2021-0707,33,835,1,10,2,19,1,2,0,True,"['pointer_operations', 'array_operations']",2
CWE-416,CVE-2023-0266,49,1339,1,12,5,30,1,7,0,True,"['pointer_operations', 'array_operations']",2
CWE-416,CVE-2023-0266,22,524,1,8,3,6,0,3,0,True,['pointer_operations'],1
CWE-416,CVE-2023-6932,8,207,1,3,2,5,0,1,0,True,['pointer_operations'],1
CWE-416,CVE-2018-14734,67,1506,1,23,5,34,0,8,0,True,"['unsafe_functions', 'pointer_operations']",2
CWE-416,CVE-2018-14734,22,410,0,6,2,11,0,2,0,True,['pointer_operations'],1
CWE-416,CVE-2019-2215,64,1634,1,12,6,35,0,8,1,True,['pointer_operations'],1
CWE-416,CVE-2023-4623,165,3558,1,39,13,63,11,37,0,True,"['pointer_operations', 'array_operations']",2
CWE-416,CVE-2022-1158,42,1213,0,14,7,11,2,3,0,True,"['pointer_operations', 'array_operations']",2
CWE-416,CVE-2016-7911,13,248,1,2,1,3,0,2,0,True,['pointer_operations'],1
CWE-416,CVE-2023-4387,89,2560,1,17,7,60,4,8,1,True,"['pointer_operations', 'array_operations']",2
CWE-416,CVE-2023-0461,22,420,1,3,3,8,0,3,0,True,['pointer_operations'],1
CWE-416,CVE-2023-0461,34,870,1,11,3,14,0,3,0,True,['pointer_operations'],1
CWE-416,CVE-2023-51780,163,3745,1,36,13,37,0,24,0,True,['pointer_operations'],1
CWE-416,CVE-2022-42720,108,2799,0,31,7,57,0,13,0,True,"['unsafe_functions', 'pointer_operations']",2
CWE-416,CVE-2022-42720,19,486,1,3,2,13,0,2,0,True,['pointer_operations'],1
CWE-416,CVE-2022-42720,109,3334,0,21,10,67,0,13,0,True,"['unsafe_functions', 'pointer_operations']",2
CWE-416,CVE-2018-14611,63,2028,1,18,3,3,0,7,0,True,['pointer_operations'],1
CWE-416,CVE-2021-33034,23,526,1,7,4,7,0,2,0,True,['pointer_operations'],1
CWE-416,CVE-2021-33034,37,921,1,10,7,15,0,3,0,True,['pointer_operations'],1
CWE-416,CVE-2020-25669,6,159,1,2,1,3,0,0,0,True,['pointer_operations'],1
CWE-416,CVE-2020-25669,17,661,1,12,2,18,0,0,0,True,['pointer_operations'],1
CWE-416,CVE-2014-0203,31,754,1,11,5,20,0,6,0,True,['pointer_operations'],1
CWE-416,CVE-2018-18559,87,1710,1,24,7,26,0,15,0,True,['pointer_operations'],1
CWE-416,CVE-2022-28893,36,834,1,14,5,16,0,2,0,True,['pointer_operations'],1
CWE-416,CVE-2022-28893,59,1554,1,14,7,30,0,6,0,True,['pointer_operations'],1
CWE-416,CVE-2022-28893,39,940,1,14,2,22,0,7,0,True,['pointer_operations'],1
CWE-416,CVE-2023-1990,13,279,1,5,1,11,0,0,0,True,['pointer_operations'],1
CWE-416,CVE-2021-3760,17,449,1,5,4,7,1,2,0,True,"['pointer_operations', 'array_operations']",2
CWE-416,CVE-2020-0427,12,334,1,1,3,4,0,2,0,True,['pointer_operations'],1
CWE-416,CVE-2023-39198,33,850,1,3,6,17,0,2,0,True,['pointer_operations'],1
CWE-416,CVE-2023-39198,43,926,1,3,5,21,0,2,0,True,['pointer_operations'],1
CWE-416,CVE-2023-39198,26,628,1,4,7,6,0,2,0,True,['pointer_operations'],1
CWE-416,CVE-2023-21255,34,1004,1,12,5,16,0,3,0,True,"['buffer_variables', 'pointer_operations']",2
CWE-416,CVE-2016-7912,29,790,1,10,3,30,0,5,0,True,['pointer_operations'],1
CWE-416,CVE-2019-19770,96,2184,1,21,6,48,1,13,0,True,"['pointer_operations', 'array_operations']",2
CWE-416,CVE-2023-51782,93,2365,1,18,6,30,0,12,0,True,['pointer_operations'],1
CWE-416,CVE-2023-1989,18,281,1,5,3,1,0,1,0,True,['pointer_operations'],1
CWE-416,CVE-2016-4805,32,748,1,10,4,28,0,1,0,True,['pointer_operations'],1
CWE-416,CVE-2016-4805,32,756,1,12,3,26,0,2,0,True,['pointer_operations'],1
CWE-416,CVE-2024-0193,13,281,1,2,3,6,0,1,0,True,['pointer_operations'],1
